respondent_id,submitted_at,city,age,gender,channel,nps,sat_overall,ease_of_use,cs_response_time,feature_importance,open_feedback
8cfab8f8-36c8-4d2c-8385-e3aa9b73aea7,2025-06-28 16:03:03,Columbus,34,Man,Web,7,3,5,4,UI;Speed;Integrations,ex incididunt ut consequat tempor nisi consequat nisi ea laboris adipiscing dolor ex ut
29741eb4-4d23-41ac-91d0-ff803db5f0b8,2025-08-27 08:22:11,Columbus,22,Woman,Web,7,5,4,3,Quality;UI;Security,nisi ex exercitation minim ut eiusmod laboris lorem ut dolore ipsum incididunt nisi elit
854e3942-0a27-4f08-ae12-4796e6e007df,2025-06-21 11:10:51,Dayton,18,Woman,Web,3,3,4,7,UI;Speed;Quality,et aliquip commodo lorem aliqua adipiscing enim magna minim ex ex incididunt ex dolore
194b31bf-9f3a-420d-ab28-30350f5dd1ad,2025-08-28 05:57:18,Cincinnati,33,Woman,Web,4,3,4,7,Security;UI;Speed,ut sit consequat adipiscing lorem ex nisi aliquip veniam magna ut sit ut sit
5be3d39e-150f-4b13-8e1e-75c2e2602cfb,2025-07-17 15:52:20,Columbus,75,Woman,Web,1,5,5,7,Speed,minim dolore adipiscing nostrud ut ad sit veniam laboris minim incididunt ut labore et
f72f3d2d-04c3-4053-9a8e-91802ee3a7c0,2025-08-30 11:20:16,Columbus,70,Man,Mobile App,6,3,5,2,Security,ut dolor nostrud ipsum dolore elit consequat minim nisi dolore nisi dolor commodo ad
b8cd8fa5-3711-4176-96a5-3efbba050171,2025-07-21 04:19:00,Cincinnati,49,Man,Web,8,3,3,5,Support,ad ut sed do ad enim dolore labore veniam consectetur commodo lorem quis veniam
95b267b3-9e90-41f0-a389-db6b3d474176,2025-07-22 16:37:55,Cincinnati,60,Woman,Web,10,3,2,7,Price;Integrations;Support,enim aliqua magna consectetur tempor exercitation elit incididunt consectetur nisi eiusmod dolore dolor labore
4eb3c435-1381-45fe-bdb8-e1aa58d46640,2025-07-23 18:32:19,Cleveland,28,Man,Mobile App,8,3,2,6,Security,minim consectetur consequat labore laboris commodo eiusmod et aliquip tempor aliquip magna exercitation ipsum
63de509d-c99a-4e75-baec-716215a3979d,2025-09-01 08:02:21,Dayton,48,Man,Mobile App,3,2,1,4,Security;UI,minim lorem tempor consequat dolor nisi elit aliquip do adipiscing minim adipiscing laboris eiusmod
584f09bb-3837-4ab0-84a1-fd71eff82c23,2025-07-11 08:51:06,Columbus,84,Non-binary,Mobile App,6,3,5,4,Integrations;UI;Price,eiusmod tempor nisi ut amet tempor adipiscing minim lorem lorem quis et veniam ut
e0a28403-a820-4f6a-a790-88cafe22793d,2025-08-04 13:34:13,Cincinnati,46,Man,Mobile App,6,5,4,6,Speed;Support,ad ipsum ipsum quis do ut labore laboris ad ipsum exercitation elit ut ea
85675920-701c-49bd-bb9a-607e8a6b3fda,2025-09-02 08:09:32,Columbus,34,Woman,Web,10,3,3,2,UI,labore eiusmod labore adipiscing adipiscing eiusmod aliquip commodo nostrud ullamco quis exercitation dolor incididunt
8b251fa7-de6a-4bca-80a7-2934f0ad9156,2025-08-11 11:58:18,Columbus,35,Man,Mobile App,10,3,1,2,Quality;Speed,ullamco commodo ut exercitation et elit magna ut do ea exercitation amet consectetur ea
155e1592-c72a-4e6b-a49c-9320c5e28c8c,2025-07-24 01:42:24,Columbus,70,Man,Web,8,2,3,5,Price,nisi sed amet do sit labore ut ipsum dolor laboris do consequat adipiscing ex
b90cbf72-5a11-42f7-8852-1583bd767092,2025-06-12 17:06:17,Cincinnati,19,Woman,Web,9,4,5,4,Security;Price;Support,adipiscing sed quis lorem ea nisi ea dolore sit amet do elit ex ad
b472a685-f01b-49fa-a221-0b421537f19f,2025-06-08 22:41:14,Dayton,39,Woman,Mobile App,8,4,3,7,Security;UI,elit ullamco ipsum laboris incididunt incididunt ut eiusmod amet tempor ad ullamco aliqua laboris
a482253d-1440-46b9-ba3b-e9c4bbb194a1,2025-08-07 04:13:33,Cincinnati,70,Woman,Web,10,4,3,5,Integrations;UI;Price,elit commodo laboris ad aliqua amet lorem amet dolor dolor nisi ut laboris eiusmod
f1b3ef7b-c200-47e9-8f39-0d43e07a58c4,2025-06-20 20:23:18,Columbus,31,Woman,Mobile App,8,4,3,3,Support,commodo commodo quis aliquip ullamco veniam adipiscing et ut dolor lorem magna tempor consequat
76a7e6bf-52d3-4f7b-be8c-2e624d30b0a6,2025-08-08 23:06:13,Columbus,55,Prefer not to say,Web,6,4,2,6,Integrations;Security;Support,ut ipsum ut ex nostrud magna ut aliqua minim aliquip ex adipiscing ex dolore
7763260f-5804-4f6b-89bc-d635b78a07ca,2025-09-03 12:34:29,Columbus,77,Woman,Mobile App,6,3,4,1,Price;Support;Integrations,enim labore labore consectetur amet aliquip ut nostrud ad nostrud enim elit veniam amet
cd75bade-dcbf-461d-b7e1-1c6a68d1f58d,2025-08-16 10:11:22,Cincinnati,77,Woman,Mobile App,9,4,1,5,Integrations;Security;Price,ex lorem ut ut aliquip adipiscing aliquip sit dolor quis veniam ex amet ex
3b2ff4dd-1654-432f-9d5f-e97373e667fe,2025-08-26 16:52:41,Cincinnati,34,Woman,In-person,7,2,2,3,Speed;Support;Security,sit consequat laboris sed dolore commodo sit tempor veniam ad laboris aliqua ex quis
5e42bee0-2c3d-4bec-a9c8-1bbd22561e1d,2025-06-22 01:29:14,Columbus,80,Man,Web,10,1,5,4,Quality,laboris sed dolore et nisi aliqua incididunt ut enim sit adipiscing ex ea amet
105031ba-33ad-49e3-b1e0-2222b5a3fb69,2025-09-04 19:03:35,Cincinnati,33,Woman,In-person,10,4,5,7,Quality;Price;Security,tempor eiusmod minim consectetur consequat ad ut aliquip ex ullamco dolor adipiscing consequat ut
b52c7fc0-3e9f-41ab-9679-81c637413ad8,2025-08-21 08:54:56,Cincinnati,32,Woman,Web,4,3,3,4,Quality;Integrations;Price,ipsum adipiscing elit elit dolor ex commodo consectetur ut incididunt aliqua do ipsum ipsum
b6d72590-b9d1-4af6-b671-070ef085a955,2025-08-11 00:44:58,Louisville,80,Man,In-person,5,5,4,1,Quality;Support,aliquip amet nostrud exercitation nisi tempor incididunt adipiscing dolor ipsum veniam sed magna magna
455bb25e-06c0-4a6a-b6ea-e589e9e88690,2025-08-13 06:50:16,Cleveland,32,Man,Mobile App,7,4,5,4,Integrations;Price,elit ut laboris ut minim laboris ipsum consectetur laboris exercitation ad elit et consequat
7bd60fb9-4797-4dcd-abfd-aff4753afd6d,2025-09-02 10:48:12,Columbus,37,Woman,Phone,5,5,2,4,Integrations,eiusmod quis aliquip amet ad ex laboris et labore ut tempor tempor elit adipiscing
b5f70c2d-4338-46f6-8691-31793d5d42e7,2025-06-26 22:18:45,Cincinnati,74,Woman,Web,9,3,5,4,Security;Integrations,lorem ullamco consequat exercitation laboris laboris nostrud ut ut adipiscing elit dolore elit dolore
e6ae73e2-5291-438e-a4dd-a920befd12b0,2025-08-01 05:49:48,Cincinnati,45,Man,Web,0,5,1,2,Support,dolor ipsum tempor do quis et ipsum elit aliquip ut ullamco exercitation magna lorem
be73e98a-591b-43bb-8908-f5033ac9195a,2025-07-10 03:54:39,Cleveland,33,Woman,Mobile App,3,1,3,3,Support;Security,ea sed eiusmod aliquip veniam consequat enim ullamco lorem tempor tempor labore enim incididunt
e594df2b-a198-4504-baa1-54a3edbf7513,2025-08-11 20:36:18,Columbus,83,Man,In-person,3,3,5,2,Security,amet magna ipsum veniam dolor consequat eiusmod nisi sed consectetur lorem ullamco tempor nostrud
785efa7d-39ff-4766-9f0d-5ffbfe7fb38d,2025-08-02 14:48:51,Cincinnati,84,Man,Web,7,2,5,7,Security;Integrations;UI,consequat minim aliqua ut eiusmod consectetur adipiscing nostrud amet ut sed magna lorem ut
49fbb6c8-773f-4c63-9c48-d8319612dc95,2025-07-22 11:23:09,Cincinnati,69,Woman,Web,9,4,5,3,Support;Speed;Quality,ex consequat exercitation tempor dolore ipsum minim nostrud ad ipsum sed eiusmod tempor consequat
e7023287-d213-4bed-a3db-e4c878f82462,2025-08-02 00:09:47,Cincinnati,75,Woman,Mobile App,2,3,3,2,Integrations;Quality;UI,do sit quis et tempor elit eiusmod aliquip sed consequat exercitation ex lorem ullamco
51b0a9d4-a406-44d5-b8e4-6dcc2689a601,2025-08-22 00:39:54,Cincinnati,65,Woman,Mobile App,6,4,3,4,Price,consectetur sed lorem ipsum quis dolore lorem dolor exercitation ad adipiscing dolore tempor aliquip
4ec86ea9-2f86-4dfd-816b-9e80d1993344,2025-08-14 08:58:56,Cleveland,30,Woman,Web,7,2,5,2,Price,amet labore commodo dolor ut ipsum minim dolore aliquip aliquip dolore labore ipsum ut
3ca5e0b6-f889-4dfc-ba63-f0a00c5f8254,2025-06-10 17:04:38,Cincinnati,72,Prefer not to say,Mobile App,8,3,5,4,Integrations;Quality,incididunt quis quis lorem ut consectetur sit quis consectetur ut nostrud commodo ex ex
715f5c14-d12a-47fb-b432-30a1c7808f4b,2025-06-24 18:25:38,Cincinnati,41,Woman,Mobile App,10,3,5,5,UI;Speed,aliqua labore quis sed amet elit ex commodo aliquip dolor ea dolore ea ullamco
2392b484-16fd-4c60-90de-cf3b0a2158f6,2025-08-27 04:35:29,Cincinnati,57,Woman,In-person,4,1,3,5,Speed;Price,sit exercitation laboris commodo consectetur adipiscing incididunt incididunt minim et nisi quis aliqua adipiscing
9635f077-aa57-4001-94e8-5da62014af23,2025-08-03 01:22:31,Columbus,36,Woman,Phone,8,4,3,6,Price;UI,aliquip incididunt consectetur commodo minim nostrud consectetur amet dolore elit ullamco veniam exercitation ipsum
f6ae8900-68f5-4379-b46d-7bfe66b9b12e,2025-06-28 23:07:07,Cincinnati,26,Woman,In-person,6,3,3,5,Quality,eiusmod ut consectetur ut commodo sed et et labore exercitation ut tempor ut lorem
490535d0-b25b-4be8-8200-da883268c9c6,2025-08-04 09:09:40,Cleveland,66,Woman,Web,9,4,4,3,Security;Integrations,aliquip tempor elit veniam magna et dolor quis aliqua et ipsum minim elit elit
e971bfc5-293f-42e4-a43c-4e63afef9e9b,2025-08-08 03:19:58,Cleveland,72,Woman,Web,10,4,5,3,Support,dolor ea do ut ut commodo sed ex eiusmod quis adipiscing tempor consectetur dolor
48a12503-d191-4a95-9e1d-94d25380c07c,2025-06-15 15:42:01,Cleveland,80,Man,Web,2,5,4,3,Price;Security;Integrations,ex nisi minim aliqua nostrud dolore adipiscing aliqua ut minim aliquip eiusmod ipsum commodo
cf7b701c-b250-4650-b6f8-d12ffdffb290,2025-06-08 15:54:52,Cleveland,62,Man,Web,3,2,2,3,Quality;Security,minim adipiscing dolor quis elit nisi ut et enim adipiscing nostrud tempor sed amet
6aaacb40-741a-4f7b-aeec-6a815eb5793c,2025-08-11 17:01:54,Columbus,59,Man,Mobile App,8,4,1,2,Speed;Security,incididunt commodo commodo enim laboris ut ullamco do adipiscing sed sit aliqua commodo tempor
8b2e1713-4637-479b-b4cd-03e36017cc93,2025-07-06 05:56:27,Cincinnati,62,Man,Mobile App,8,4,4,7,Price;Support,do dolor quis commodo ut eiusmod nostrud veniam ad commodo nostrud sit elit laboris
1f69f4dc-4453-4e19-aefa-61fba0aab2ca,2025-08-17 18:57:34,Columbus,76,Man,Mobile App,6,5,4,2,Price,laboris sit ut amet adipiscing sit enim ex enim minim et minim dolore tempor
231e7096-c433-4cd8-b144-239ce9b2a720,2025-07-02 12:33:45,Cincinnati,34,Woman,Mobile App,6,5,3,3,Quality,ut quis ut ex tempor ut quis labore ea consequat laboris incididunt ullamco dolore
ee7405b5-6cfc-4cdd-93d5-fe83e55d2646,2025-08-17 02:25:22,Cincinnati,53,Woman,Mobile App,7,5,5,3,Integrations;Support;Security,magna ut sit ut do aliqua amet minim ad sed incididunt dolore ex elit
2afa3d3a-bdbe-4648-9054-af2a257b0855,2025-07-10 05:37:19,Cincinnati,44,Woman,Web,10,3,5,3,Quality;Integrations;Speed,aliquip exercitation consequat sit incididunt dolore exercitation amet labore nostrud nostrud exercitation amet amet
e029d98a-1e03-4104-b87a-b45535aff044,2025-06-28 00:52:57,Cincinnati,74,Woman,Web,7,1,5,2,Price;Integrations,magna sed sed exercitation nostrud minim tempor et consequat ex dolor nostrud et ex
a5f6fb04-80c0-4ca9-9d80-891491b92be6,2025-09-03 08:52:01,Columbus,58,Woman,Mobile App,7,5,5,4,Speed;Integrations;Security,laboris amet ut lorem enim labore sed incididunt veniam incididunt do quis ad do
f73d7fd8-7fc3-4576-98b6-bc816f6445cd,2025-07-09 15:17:16,Cincinnati,37,Woman,In-person,5,4,4,6,Security;Quality;Speed,laboris ipsum ad lorem labore amet nisi enim lorem consequat do commodo dolor lorem
55d2fee4-c379-464c-a03c-c2e4484c4c6e,2025-07-16 16:40:43,Dayton,59,Woman,Web,10,3,3,5,Security;Integrations,minim amet magna incididunt sit ipsum enim ut sed ea do exercitation nostrud tempor
89ebeb05-ca27-49f2-a035-ce74ae0ed3a2,2025-07-31 21:44:30,Cleveland,53,Man,Mobile App,5,4,5,7,Support;UI;Security,nisi eiusmod incididunt veniam consectetur labore et commodo veniam tempor ea magna ipsum eiusmod
b1c21646-f556-411a-aa34-4891904911cc,2025-08-01 00:06:35,Cincinnati,60,Woman,Phone,7,3,5,5,Security,labore et labore veniam ex commodo ullamco labore eiusmod amet exercitation ut labore ullamco
8928dd11-05b7-4962-88fc-178b170f376c,2025-07-22 15:53:04,Dayton,63,Man,Mobile App,4,3,4,6,Integrations;Security;Price,labore consectetur ex ut laboris consequat consequat consequat amet nostrud ut ad commodo ea
687ba358-1fef-4ee6-b876-97597c5a66e6,2025-08-22 21:19:31,Dayton,49,Man,Web,6,2,3,5,Quality;Price,labore incididunt nostrud do amet commodo commodo elit veniam dolor ea ut elit eiusmod
b851db1c-374f-4882-8e3f-cc9cf7a4e10d,2025-08-13 19:30:37,Cincinnati,19,Woman,Mobile App,7,2,2,2,Security;Price;Quality,dolore ea amet enim laboris dolore ad ex ut tempor nostrud ut amet amet
eaf94537-4254-4f52-a744-37ea7d36c577,2025-07-14 17:05:33,Cincinnati,43,Prefer not to say,Mobile App,8,4,5,3,Speed;Price;Integrations,nisi magna dolore do exercitation ex amet magna ad sed dolore et amet ullamco
52ab67d0-8d57-4fb2-862f-2b451d991a7c,2025-06-20 00:52:16,Columbus,68,Non-binary,Web,10,1,2,1,Price;Support,nostrud sit quis quis nostrud nisi dolore aliquip ad consectetur dolor tempor elit ullamco
813601ea-f573-4877-baa1-516b8ec9a801,2025-07-06 14:06:35,Cincinnati,82,Man,Mobile App,10,3,2,7,Quality;Security,enim consequat exercitation dolor adipiscing exercitation enim sed quis ad ullamco consequat incididunt laboris
b26389cd-478b-4d36-91c1-8dd8a5b57330,2025-08-13 19:47:21,Cleveland,62,Woman,Web,5,3,2,6,Price;UI;Integrations,ut aliquip aliqua elit amet veniam ut ex labore sit et nostrud veniam commodo
46ca4cfd-2ce0-4611-afce-336286f05e66,2025-06-27 07:02:07,Dayton,43,Woman,Mobile App,7,5,2,5,Integrations,amet laboris eiusmod quis incididunt ullamco ipsum commodo et ut sit aliqua elit elit
fed4140a-f611-498b-9773-2c7462ce23e1,2025-07-06 00:54:27,Cincinnati,66,Man,Web,9,1,2,2,Security,ex amet nisi enim ipsum tempor lorem veniam ex sit consectetur eiusmod minim et
7cce41a6-2121-4947-8662-bfcb1285d553,2025-08-09 09:34:29,Cleveland,29,Woman,Mobile App,5,4,3,3,UI,et veniam eiusmod tempor ea dolor ad aliqua laboris aliquip consequat aliqua eiusmod ullamco
7bc2d33c-7961-4e85-a346-554fbca52cbe,2025-09-11 00:01:58,Cincinnati,74,Woman,Web,10,1,3,4,Integrations;Security,veniam adipiscing consectetur veniam laboris nostrud ut adipiscing ipsum ut ea minim tempor tempor
5b0ea631-ee6c-48ed-b2c5-e9d9905dbb37,2025-08-30 22:52:10,Cincinnati,45,Man,Web,9,3,3,5,Price;UI,nisi exercitation incididunt ad nisi commodo amet do ea do sit commodo laboris eiusmod
4ca8facd-50b8-4528-99aa-2fea004269b8,2025-08-25 13:38:59,Cincinnati,47,Woman,Phone,5,5,2,6,Security;Support,aliqua dolore eiusmod dolore ut ad consectetur sit et dolore ullamco ut dolore laboris
e4819815-c471-4f15-b8f8-eb153ca3cbc1,2025-08-13 17:34:54,Cleveland,75,Woman,Web,8,3,1,3,Price;Speed,lorem ut sed minim enim ut ut ad minim dolor veniam amet ipsum dolor
3e73e591-3ace-43c6-aefa-193824fcd08b,2025-09-10 10:41:43,Cleveland,77,Woman,In-person,6,3,3,5,Quality;Support,labore consequat et consectetur magna lorem nisi quis incididunt eiusmod ut amet et lorem
45015157-3aa8-492c-828d-ae1b1fd1a30b,2025-08-23 17:21:41,Cincinnati,58,Man,Web,9,1,5,4,Integrations,ullamco lorem nostrud labore incididunt ut consectetur elit lorem dolore eiusmod ad dolor minim
13a981f0-88b5-43cb-821c-387ef6fccda9,2025-07-23 16:00:53,Cincinnati,55,Man,Phone,9,4,3,3,Speed;Security,enim ullamco lorem minim laboris et adipiscing enim ut ut tempor dolore magna nostrud
399b73d1-60cc-41db-8433-f1d5620c25e2,2025-07-18 00:58:15,Cleveland,79,Non-binary,Phone,5,3,1,3,Support,quis magna ullamco laboris enim incididunt ea sit quis ea ut ex consequat nostrud
9808c4f9-c313-4e6e-bc89-83440eabc4c7,2025-08-11 10:59:01,Cincinnati,47,Woman,Mobile App,7,4,4,6,Price,minim ex do dolor adipiscing eiusmod dolor nisi aliquip nostrud consequat sit nostrud ipsum
4ad0f916-6a92-43ea-b7a0-7f900328007a,2025-06-12 16:55:00,Cincinnati,25,Man,Web,9,1,4,3,Price,laboris ut aliqua dolor adipiscing amet consectetur do veniam consectetur exercitation consectetur ad consequat
4ec5eb6d-52b8-43a4-9257-43bf62f9a5c8,2025-07-06 13:17:42,Louisville,48,Woman,Web,2,2,4,6,Speed;Integrations;Price,labore magna commodo labore veniam incididunt labore adipiscing ut commodo laboris ad ullamco amet
8d2742ac-ed8b-4374-85ea-a9736c17ade4,2025-08-11 00:13:59,Cincinnati,34,Woman,Mobile App,9,2,3,4,Quality;Integrations;Speed,ex tempor lorem ullamco sit aliquip ea ad ullamco nisi veniam ea amet tempor
ccf5a2ec-2230-4051-8bb7-a6d3166d9c7f,2025-08-27 11:55:27,Dayton,50,Woman,Web,10,4,4,3,Speed;Price,eiusmod elit ullamco ut et consequat ut exercitation ut elit magna et do labore
6d0ac98d-51b3-4293-bacc-65903fcacded,2025-07-01 10:40:45,Columbus,56,Man,Web,6,3,4,4,Support,aliquip laboris tempor et do ut et ad elit commodo quis laboris do consectetur
5b5721c0-d9c1-481a-b00c-87bfb443b21b,2025-06-13 20:29:54,Cincinnati,43,Man,Mobile App,3,4,4,7,Security;Price,nostrud nisi nisi et sit exercitation ut ad elit et dolore ea ad ut
0819d283-041a-4cc0-9917-9617ef1f7ef8,2025-09-08 18:58:08,Cincinnati,34,Woman,Web,2,2,3,7,Quality,exercitation eiusmod nisi incididunt ut et ullamco minim ipsum veniam consectetur nostrud ut sit
0596848f-9595-42de-bd17-331bee94553f,2025-09-08 00:33:38,Columbus,58,Woman,Phone,9,3,4,6,Quality,adipiscing nisi dolore aliqua elit ut adipiscing consectetur ullamco ut aliqua ea enim et
3b50d897-7fd8-469b-8a68-b00347b88aa3,2025-07-25 04:42:13,Cleveland,29,Woman,Web,10,4,3,4,Security,ullamco tempor labore incididunt aliqua laboris elit elit do et laboris incididunt do sed
e0032812-d26f-4661-a236-10d3cd838073,2025-08-28 01:09:46,Cincinnati,50,Man,Mobile App,4,3,3,4,Integrations,incididunt veniam exercitation aliqua ut consequat ex veniam dolore et quis et amet ut
0d475ddb-93dc-49d3-8b19-396797de250e,2025-07-20 05:48:31,Cincinnati,73,Woman,Web,10,5,3,5,UI,eiusmod ullamco enim lorem sit ullamco consequat eiusmod minim consequat incididunt eiusmod minim aliqua
b7c84dd5-ac89-48c4-9040-3303b019bec6,2025-07-24 09:33:25,Cincinnati,84,Man,In-person,6,2,4,7,Quality,nostrud dolore nisi consectetur labore sit et commodo ullamco lorem quis do aliquip nostrud
c88096d6-4451-4ed9-840f-18ad28029287,2025-06-08 12:06:11,Dayton,63,Woman,Web,9,2,4,2,Security;UI,ut do veniam ad ipsum aliquip sit sed commodo amet nostrud exercitation ullamco dolor
9afc2b36-8262-4810-8691-94f854d2fd7d,2025-07-17 15:01:31,Columbus,43,Woman,Phone,5,4,5,5,Support,consequat dolore consequat aliquip lorem labore exercitation minim aliquip consequat labore dolore ut consectetur
2bc98f78-1bc7-4278-b081-8cdcd7b1b448,2025-07-20 17:21:56,Dayton,69,Woman,Web,8,4,1,4,UI,ut ut quis ex dolore sit laboris nisi do commodo ea sed incididunt et
3a32cbbe-26e9-4e73-9465-27391f4d728b,2025-06-04 11:50:14,Cincinnati,21,Woman,Web,8,4,4,3,Quality;Speed;UI,dolor sit ullamco sit ut adipiscing nisi sit magna exercitation ex ut veniam elit
1f08ca20-4bd1-49d5-a1db-d4b6dbaf4927,2025-08-15 14:01:01,Columbus,21,Woman,Web,3,3,5,6,Quality;Price,magna nisi quis adipiscing dolor commodo nostrud commodo dolore eiusmod magna ut eiusmod ut
4433c8dc-91e2-4dd6-a0d8-c725fac282db,2025-07-06 17:37:14,Cincinnati,66,Man,Phone,8,4,4,4,Security;Speed;UI,nisi tempor dolore eiusmod ut veniam amet lorem veniam elit incididunt incididunt nostrud incididunt
4d4a887d-97ee-498a-9e8c-7ea1c86f6d2c,2025-06-18 16:44:39,Louisville,24,Man,Mobile App,10,5,3,3,Speed;Support;UI,dolore quis dolor veniam consectetur amet sit commodo consequat minim veniam quis nisi aliquip
a42669b2-595b-461e-b0b7-abd1d93b78e1,2025-09-08 04:27:33,Louisville,27,Woman,Mobile App,8,5,4,3,Support,laboris do adipiscing adipiscing ut quis adipiscing aliquip minim nostrud veniam ut ut ut
22772c23-8584-4e83-8675-b4e02aa464a2,2025-08-21 17:14:48,Cincinnati,21,Woman,In-person,8,5,4,3,UI;Price,dolor laboris veniam dolor consectetur ad nostrud aliquip ea aliquip enim ea consectetur amet
84ebc272-b570-43bc-a165-d97ffb58f07a,2025-09-03 22:14:17,Dayton,35,Man,In-person,8,4,5,5,UI,magna eiusmod nisi labore enim elit quis ut exercitation ut sit tempor sed elit
ff074ef3-32d8-40f2-9abb-ac7f44cee7db,2025-08-16 12:56:21,Cleveland,62,Man,Mobile App,10,3,3,6,UI,exercitation ut consequat magna ipsum do consectetur aliqua tempor ea enim labore dolor ad
d7e26bdb-8c9d-49c8-bd7d-a35343931a7f,2025-08-09 19:18:07,Dayton,27,Man,Phone,7,3,5,3,Price;Security;Integrations,enim aliquip amet sit nisi ut nisi commodo labore dolore quis sed ut aliqua
771f65f0-7c9a-49fd-95e5-01ca86d97630,2025-08-20 01:19:50,Cleveland,35,Man,Web,5,3,5,6,Support,sed dolor exercitation adipiscing minim consectetur minim amet ex dolor aliqua do et ea
908fc061-6aab-42c7-a8b9-bdf154d6600f,2025-06-28 20:04:37,Cincinnati,82,Man,Mobile App,3,4,5,4,Security;Price,laboris ut nostrud do magna aliquip tempor commodo minim consectetur ut minim veniam et
626437cc-f55b-4586-8821-7f9aa656e61e,2025-08-13 14:02:29,Louisville,37,Man,Web,8,2,4,7,Support,adipiscing magna aliquip dolor enim nisi laboris eiusmod labore aliqua do et magna eiusmod
9512b1d8-3868-4d8e-9370-0de478008357,2025-07-28 20:26:36,Louisville,53,Woman,Mobile App,8,3,3,7,UI,eiusmod aliquip incididunt nisi nisi elit commodo ad labore dolor amet consequat labore enim
